PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
01T20,8/5pk1/5b2/P5p1/6Pp/3R3K/R1P1r2P/8 w - - 0 45,a5a6 f6e5 d3g3 h4g3,1618,74,92,2701,crushing endgame short,https://lichess.org/9KsUlxun#89,
01T3Y,4k3/p2b1p2/4pPr1/q7/2pP1Q2/8/P1P2PPP/1R4K1 b - - 0 24,d7c6 f4d6 g6g2 g1f1 g2f2 f1f2 a5d2 f2f1,2346,78,93,479,crushing defensiveMove endgame veryLong,https://lichess.org/NDKxc48s/black#48,
01T6r,q4rk1/pRPQ1p2/b3p2p/3pP1p1/8/2P1P1P1/5PP1/6K1 w - - 0 31,c7c8q a8c8 d7c8 f8c8,1791,81,55,49,crushing endgame short,https://lichess.org/38hnUJ0l#61,
01TCa,2n5/p1k5/7p/6p1/P1B1KpP1/5P2/7P/8 w - - 0 46,e4f5 c8d6 f5g6 d6c4 g6h6 c7d6 h6g5 d6e5,2417,91,75,61,crushing defensiveMove endgame fork veryLong,https://lichess.org/lh0rjLFL#91,
01TDT,r3r1k1/ppqN2p1/2pb1p1p/5b2/3PRP1B/2P4P/PPQN2P1/R5K1 b - - 0 18,f5e4 d7f6 g7f6 d2e4 e8e4 c2e4,1978,75,90,173,advantage intermezzo kingsideAttack long middlegame,https://lichess.org/MMJHlgLj/black#36,French_Defense French_Defense_Exchange_Variation
01TEE,2r1r1k1/pp2bppp/1q3n2/4B3/4N3/1P3Q2/P5PP/3R1R1K b - - 4 18,f6e4 f3f7 g8h8 f7g7,1154,75,96,186,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/UsAmUQ8r/black#36,Sicilian_Defense Sicilian_Defense_McDonnell_Attack
01TIK,4R3/p4kpp/6p1/7q/3P1r2/2P5/PP3P2/5QK1 w - - 0 43,f1e2 f4g4 e2g4 h5g4,1396,75,84,671,crushing endgame short,https://lichess.org/I86rNhhD#85,
01TLc,r4r1k/1p2q2p/1Qp5/p4p2/2b1p3/P1P1P2P/5P1N/1K1R2R1 b - - 0 27,e7a3 b6d4 f8f6 d4f6,1431,82,85,64,fork mate mateIn2 middlegame short,https://lichess.org/kWdDwITU/black#54,
01TMP,r3k2r/pp2qpp1/2n1b2p/8/3PR3/2P2NP1/PPQ2PP1/2K4R b kq - 0 16,e8g8 d4d5 c6b4 e4b4,2051,184,100,21,equality middlegame short,https://lichess.org/hD8JXDdV/black#32,
01TPw,rnb1k2r/ppp2p1p/4p3/8/3N2Bq/2NP2b1/PPP2PP1/R1BQ1R1K w kq - 1 13,h1g1 h4h2,826,78,100,319,mate mateIn1 oneMove opening,https://lichess.org/DEVakUh7#25,Scandinavian_Defense Scandinavian_Defense_Valencian_Variation
01TRg,4k3/6R1/4B1K1/1r4p1/6P1/8/3b4/8 b - - 15 45,d2c3 e6d7 e8d8 d7b5 c3g7 g6g7,1531,77,94,591,crushing endgame fork long,https://lichess.org/RLrfYDZk/black#90,
01TSj,3r1r1k/ppp2Pb1/7p/4pbNR/4n3/BPP2P2/P3K1P1/R7 w - - 0 23,f3e4 f5g4 e2e3 g4h5,1066,77,80,156,advantage fork master middlegame short,https://lichess.org/URzdXeO5#45,
01TUk,1Q6/1p3ppk/2p4p/4p3/8/P2q2Pb/1P3P2/R4RK1 w - - 2 27,b8e5 d3f3 e5e4 f3e4,1447,75,87,1103,crushing endgame short,https://lichess.org/lTjd9qSn#53,
01TUw,r1b1kb1r/pp1p1ppp/5q2/2p1p3/2PnP3/3P1N2/PP3PPP/R1BQKB1R w KQkq - 1 8,c1g5 d4f3 d1f3 f6g5,1272,105,0,53,advantage middlegame short,https://lichess.org/Oaf2WrJd#15,English_Opening English_Opening_Symmetrical_Variation
01TXv,Q1bk3r/2p2pNp/8/3PP3/2p3q1/B1P5/6BP/7K w - - 3 33,a8c6 g4d1 g2f1 d1f1,783,87,80,326,mate mateIn2 middlegame short,https://lichess.org/WeILnMLY#65,
01Tbk,5k2/2r3b1/p2pPr2/1pqP2Q1/8/P7/1PPR4/1K5R b - - 0 32,c5c4 d2f2 c4d4 h1f1,2064,178,82,13,crushing defensiveMove master middlegame short,https://lichess.org/gKfuBR0r/black#64,
01Tea,r6r/N2k1pQ1/4p2p/1Nbp4/P3n3/8/2P3PP/R3R1qK w - - 2 26,e1g1 e4f2,836,101,82,352,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/ueweliE1#51,
01Tfr,1q2r1Qk/4B1bp/6pN/p1pN4/8/8/P1P2PPP/1r1R2K1 b - - 8 25,e8g8 h6f7,1205,89,55,92,mate mateIn1 middlegame oneMove smotheredMate,https://lichess.org/UhmNTl3i/black#50,
01TgD,8/q4k1r/p2pRbpp/5n2/1PP2P2/P2Q1N1P/6PK/4R3 w - - 12 30,g2g4 a7f2 h2h1 f5g3,1202,80,91,231,mate mateIn2 middlegame short,https://lichess.org/LW4akFc5#59,
01Tlc,8/1p3k2/p1p3p1/P1P3K1/1P5P/8/8/8 w - - 9 60,g5h6 f7f6 h6h7 g6g5 h4g5 f6g5,1850,75,88,321,crushing endgame long pawnEndgame zugzwang,https://lichess.org/GFfDX9eL#119,
01Tm7,1r2r1k1/2p2pbp/pp5q/5p2/4p3/1PPnP1PP/PB2QPB1/R4RK1 b - - 4 22,h6c6 e2d3 e4d3 g2c6,1520,74,92,2576,crushing middlegame short,https://lichess.org/9g0qGlSd/black#44,
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1R1K w - - 5 13,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1389,77,87,3857,doubleCheck kingsideAttack long mate mateIn3 opening sacrifice smotheredMate,https://lichess.org/RIwXCRjL#25,Sicilian_Defense Sicilian_Defense_Najdorf_Variation
01To6,1b6/k3Rp2/pr4pp/3p4/3P1p2/5P1q/PPQ2P2/6K1 b - - 1 29,b6b7 c2c5 a7a8 c5c6 h3c8 c6c8,2016,79,92,469,advantage endgame long pin,https://lichess.org/EqTv5MmL/black#58,
01Tpw,r3r1k1/p4ppp/8/3Q4/3P4/Ppp2N2/K1b2PPP/3R3R w - - 0 24,a2a1 b3b2 a1a2 c2d1 h1d1 c3c2,2301,78,92,5309,advancedPawn advantage long middlegame,https://lichess.org/iIhKzWva#47,
01Tr3,2R5/8/7p/2P2p1k/5K2/7P/PP4R1/4rr2 w - - 1 41,f4g3 f5f4 g3h2 f1h1,1581,104,71,29,endgame mate mateIn2 rookEndgame short,https://lichess.org/q1VHmfdD#81,
01Tr9,6k1/1p3pp1/2q4p/p3PQb1/2p1N3/2PrP2P/PP2R1PK/8 b - - 0 36,d3e3 e4g5 h6g5 e2e3,1829,75,87,264,capturingDefender crushing endgame intermezzo short,https://lichess.org/nt1hWJ8p/black#72,
01TxI,2k2r1r/pp2q3/2p1b3/7p/1P1pPBn1/3B4/P3Q1PP/1RR4K w - - 4 22,e2d2 f8f4 d2f4 h8f8 f4f8 e7f8,2201,78,81,195,clearance crushing long middlegame sacrifice,https://lichess.org/2rdwsQOE#43,
01U1t,k1r4r/1p6/p2Q3b/4p3/N7/7P/PPP2P2/1K5b b - - 0 29,h8d8 a4b6 a8a7 b6c8 d8c8 d6h6,1172,77,94,106,crushing endgame fork long,https://lichess.org/uan91DVa/black#58,
01U3J,r3q1k1/p5b1/npp3p1/3n1pB1/Q1b1p3/2N1PP1P/PP4BN/3R2K1 b - - 1 24,a6b4 c3d5 c6d5 a4b4,1363,76,82,719,advantage capturingDefender middlegame short,https://lichess.org/S7dtyWl6/black#48,
01U4x,r3k2r/ppp2ppp/n3b3/1N1p1q2/3P4/1BP5/PP4PP/R1BQ3K b kq - 0 14,c7c6 b5d6 e8d7 d6f5,1173,75,99,1192,advantage fork middlegame short,https://lichess.org/FCqaqSp8/black#28,Petrovs_Defense Petrovs_Defense_Italian_Variation
01U73,8/8/p4k2/2np3p/P4K1P/2P5/8/4B3 w - - 1 47,e1f2 c5d3 f4e3 d3f2,734,86,88,379,crushing endgame fork short,https://lichess.org/vzk0I9K0#93,
01UH3,2r1kb1r/ppq2ppp/2n1p3/3pPn2/N2P4/4BN2/PP2QPPP/2R2RK1 w k - 9 14,c1c2 c6d4 f3d4 f5d4 e3d4 c7c2 e2b5 c2c6,1960,74,94,8013,crushing fork master middlegame veryLong,https://lichess.org/E4vbCZEr#27,French_Defense French_Defense_Advance_Variation
01UPC,3r1k2/1b3ppQ/p2q3p/1p2b3/8/P2p2P1/1P3P1P/1BR1R1K1 w - - 0 31,c1d1 d6d5 h7h8 f8e7 e1e5 d5e5 h8d8 e7d8,1682,76,94,7212,crushing middlegame quietMove veryLong,https://lichess.org/3liE0X18#61,
01UQI,r3kb1r/1p2pppp/pqnp4/3P4/B3n1b1/5N2/PP1B1PPP/RN1QK2R w KQkq - 0 11,d5c6 b6f2,1380,90,55,74,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/Qnh7qhgq#21,Sicilian_Defense Sicilian_Defense_Modern_Variations
01UXl,r1bqkb1r/pp4pp/2n1pn2/2p2p2/Q1P5/3P2P1/PP1P1PBP/R1BNK1NR b KQkq - 0 9,d8d3 g2c6 b7c6 a4c6 d3d7 c6a8,1054,96,94,1260,advantage exposedKing fork long opening,https://lichess.org/WP6oYrOE/black#18,English_Opening English_Opening_Symmetrical_Variation
01UYy,3k4/1K1p4/4p2p/2P1Pp2/B4n2/8/7P/8 w - - 0 51,a4d7 f4d3 d7b5 d3c5 b7c6 c5e4,2238,82,90,454,crushing defensiveMove endgame long master,https://lichess.org/Cr2bsbhv#101,
01UaM,8/8/p4nk1/Pp2Br2/8/2P3PK/1P2Qr1P/8 w - - 5 46,e2e1 f5h5,854,80,100,216,endgame mate mateIn1 oneMove,https://lichess.org/rcKp52nw#91,
01Uff,8/5p2/2rk4/3b4/7P/3Q2P1/5P2/6K1 w - - 3 48,d3h7 c6c1 g1h2 c1h1,617,97,77,400,endgame mate mateIn2 short,https://lichess.org/FkmFi9a3#95,
01UiU,q4rk1/n2P1ppp/p7/6b1/Pp1B2P1/1Pp1RN1n/2Q2P2/R4K2 w - - 0 30,f3g5 a8h1 f1e2 h3f4,1769,76,85,487,mate mateIn2 middlegame short,https://lichess.org/P9J5A2x6#59,
01Uoq,r4rk1/pb3ppp/2q2n2/4p1B1/8/2PB4/P1Q2PPP/R2R2K1 w - - 4 16,g5f6 c6g2,571,86,100,258,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/ahy33Lxe#31,English_Opening English_Opening_Symmetrical_Variation
01UpP,8/pB5p/6pk/5p2/1P3P1P/P3r1n1/3R3K/8 w - - 0 41,a3a4 g3f1 h2g2 f1d2,1044,82,94,925,crushing endgame fork short,https://lichess.org/3RLbs3zb#81,
01UsT,r3r1k1/pp2qp1p/3b2p1/3p4/3P2n1/1PN5/PBP1BPPP/R2QK2R w KQ - 6 15,h2h3 g4f2 e1f2 e7e3 f2f1 d6g3,2014,76,95,10168,advantage attackingF2F7 attraction defensiveMove long middlegame sacrifice,https://lichess.org/WC1zB0Po#29,Zukertort_Opening Zukertort_Opening_Nimzo-Larsen_Variation
01Uvy,8/7p/6p1/8/3k1KPP/8/8/8 b - - 0 50,d4d5 f4g5 d5e4 g5h6,1204,78,94,847,crushing endgame pawnEndgame short,https://lichess.org/r3rrr0WR/black#100,
01UwB,8/8/8/4kp1p/7P/4K1P1/8/8 b - - 0 45,e5f6 e3f4 f6e6 f4g5 e6e5 g5h5 e5f6 h5h6 f5f4 g3f4,1548,75,72,113,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/Ql6y8vnP/black#90,
01UwU,8/5ppp/4p3/4PPP1/2k1K2P/8/8/8 b - - 0 41,e6f5 e4f5 c4d5 h4h5 h7h6 g5h6 g7h6 f5f6 d5e4 f6g7 e4e5 g7h6,2592,85,90,1511,crushing endgame pawnEndgame quietMove veryLong,https://lichess.org/nPGl3BeO/black#82,
01UyQ,4r3/3NP1kp/2p2Rp1/5p2/8/2rp3P/5PP1/4R1K1 w - - 2 34,f6f8 d3d2 e1d1 c3c1 g1h2 c1d1,1530,77,95,14241,advancedPawn crushing endgame long pin,https://lichess.org/4Rze3FMZ#67,
01V4g,3r1rk1/p2nppbp/2p2np1/qpPp4/N2P1B2/PP1BP2P/5PP1/R2Q1RK1 b - - 0 15,b5a4 b3b4 a5b5 d3b5,1264,79,92,416,advantage middlegame short trappedPiece,https://lichess.org/ezL0g2ue/black#30,Queens_Pawn_Game Queens_Pawn_Game_London_System
01V6d,8/3k4/2Rn2p1/4pp1p/4P3/4KPPP/8/8 w - - 1 46,c6b6 d6c4 e3d3 c4b6,711,95,93,397,crushing endgame fork master short,https://lichess.org/6rMZ8iNJ#91,
01V7x,4kr2/1R6/p1pKP3/P1r2P2/8/8/8/8 b - - 1 49,c5f5 b7b8,1491,75,91,1070,endgame mate mateIn1 oneMove rookEndgame,https://lichess.org/ipZrU9eZ/black#98,
01V9z,8/5k1p/5p2/3pbP2/3B3P/5K2/1P6/8 w - - 5 32,d4c3 e5c3 b2c3 h7h5,2446,82,81,59,bishopEndgame crushing defensiveMove endgame master short,https://lichess.org/LrjvPRU6#63,
01VAQ,4Q2k/ppp3pp/2q5/6r1/2N3P1/6nP/PP3r2/2R1R1K1 b - - 2 24,c6e8 e1e8 f2f8 e8f8,627,82,100,79,backRankMate mate mateIn2 middlegame short,https://lichess.org/GgFJiSSh/black#48,
01VB3,8/4B3/2k5/2P1Kp2/5Pp1/3Pn3/8/8 w - - 3 45,d3d4 g4g3 d4d5 c6d7,2211,100,78,28,crushing defensiveMove endgame short,https://lichess.org/GDMQ00vn#89,
01VBW,2b1rr1k/3q2pB/p1p2b2/PpPp4/1P1P1Np1/8/2Q2P1P/R4RK1 b - - 2 21,f6d4 f4g6 h8h7 g6f8 h7g8 f8d7,1157,77,89,1097,crushing doubleCheck fork long middlegame,https://lichess.org/pTPf5wbm/black#42,
01VEo,r3k2r/pp3pp1/2pqpn2/2N3p1/2P5/8/PPP1QPPP/R4RK1 w kq - 1 15,c5b7 d6h2,782,80,100,201,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/TfS8CNW4#29,Caro-Kann_Defense Caro-Kann_Defense_Two_Knights_Attack
01VFl,8/7R/4k3/6Pp/4p1nP/6K1/P4r2/8 b - - 1 45,e6f5 h7f7 f5e6 f7f2,1053,77,99,698,crushing endgame master short,https://lichess.org/W5uoHo6C/black#90,
01VG0,r3k2r/pp3pp1/4p3/3pqnp1/PPP5/8/4NPPP/R2Q1RK1 w kq - 0 21,c4d5 e5h2,1007,95,91,62,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/CDvtg4xF#41,
01VHY,2k5/p1p5/P7/1PP1rp2/7p/6pP/6P1/2R3K1 b - - 3 39,f5f4 b5b6 c8b8 b6b7 e5e6 c1a1,2790,110,87,391,advancedPawn crushing defensiveMove endgame long rookEndgame,https://lichess.org/irrUnPjb/black#78,
01VO2,r2qkbnr/5ppp/p2p4/1p1Q4/2p1P3/1BN2P2/PPP2P1P/R3K2R b KQkq - 1 12,c4b3 d5c6 e8e7 c3d5,1222,189,0,13,advantage middlegame short,https://lichess.org/0u2XbhMO/black#24,Ruy_Lopez Ruy_Lopez_Morphy_Defense
01VQD,r1b2rk1/ppp2p1p/6p1/1N1P2q1/1PPbBp2/6n1/1P2Q1PP/R1B2R1K w - - 5 18,h2g3 g5h6 e2h5 h6h5,1490,76,97,5144,mate mateIn2 middlegame short,https://lichess.org/99i1AIEl#35,Kings_Gambit_Accepted Kings_Gambit_Accepted_Schallopp_Defense
01VR8,3r4/5p2/1k2p3/pp1BPp1p/5P1P/1P2K1P1/P2R4/8 b - - 2 32,d8d5 d2d5 e6d5 e3d4 b6c6 a2a3,1578,79,93,2515,crushing defensiveMove endgame long rookEndgame zugzwang,https://lichess.org/sPY5XeOK/black#64,
01VXI,r3rk2/pppqn1pQ/6P1/4p1P1/4Pp2/1PP5/P4P2/RNB1K3 b Q - 0 20,d7g4 h7h8 e7g8 c1a3 e8e7 a3e7 f8e7 h8g7,1573,75,87,155,attraction crushing middlegame pin veryLong,https://lichess.org/LlFzgUtg/black#40,
01VY5,8/8/4nk1p/1p1p1p2/p2K1P2/P1PB4/1P5P/8 w - - 1 41,d4d5 e6f4 d5d4 f4d3,899,96,90,242,crushing endgame fork short,https://lichess.org/q2mlPixg#81,
01VZi,2r3k1/2r2p2/p5p1/q5Pp/1p3P1P/8/PPPRQ3/1K3R2 w - - 0 32,e2e4 b4b3 a2b3 a5d2,1251,79,93,827,crushing discoveredAttack endgame short,https://lichess.org/De2EWy6u#63,
01VaH,8/k7/Pbp5/4p1qP/6P1/2P5/4QPK1/8 b - - 2 45,b6a5 e2e3 g5e3 f2e3,1570,75,94,481,crushing endgame short,https://lichess.org/XPUYc2hb/black#90,
01Vbe,2r5/3Qnk1p/8/4B2b/Pp2p3/1P2P3/5PPP/3R2K1 w - - 3 32,d1d6 c8c1 d6d1 c1d1 d7d1 h5d1,759,93,90,1609,advantage endgame fork long,https://lichess.org/b334W1Ga#63,
01Vce,2r4r/6b1/8/1b1pPQ1k/2p2P2/4P3/PP1B3q/2K5 b - - 7 33,h5h4 d2e1 h2g3 f5g5 h4h3 g5g3,2007,75,95,12114,long mate mateIn3 middlegame pin,https://lichess.org/90JQSZJo/black#66,
01Vfj,r2q3r/pp3pkp/5bp1/1N1p4/8/2P5/PP3PPP/R2QR1K1 b - - 0 15,h8e8 e1e8 d8e8 b5c7 e8c6 c7a8,1466,75,92,1238,crushing fork long middlegame,https://lichess.org/EvSb3Oql/black#30,Caro-Kann_Defense Caro-Kann_Defense_Exchange_Variation
01Vky,1r2k1nr/3b1ppp/3Qp3/8/8/B3P1P1/5P1P/1q3RK1 b k - 0 24,b1b6 d6f8,1166,84,92,2496,mate mateIn1 middlegame oneMove,https://lichess.org/MkPK856n/black#48,
01VmQ,5r2/4N3/4b3/p1p1k1pp/2P1p3/1P6/P5PP/3RK3 b - - 1 28,a5a4 e7g6 e5f6 g6f8,1214,77,84,219,crushing endgame fork short,https://lichess.org/k8sfIAEp/black#56,
01Vmt,6k1/3p1p1p/2n1p1p1/3q4/4N3/r3PP2/2Q1K1PP/1R6 b - - 2 22,g8g7 c2b2 c6d4 b2d4 d5d4 e3d4,1972,78,91,1223,advantage endgame fork long,https://lichess.org/5s5sChtc/black#44,
01Vnj,6r1/5p1k/p3pBP1/2Pp2Q1/q1pP3P/P4P2/5K2/8 b - - 0 33,g8g6 g5h5 g6h6 h5f7,1126,75,100,230,endgame mate mateIn2 short,https://lichess.org/8SBfoRx3/black#66,
01Vp7,r6k/2qn1Q1p/1p4p1/2pp2P1/P3rB2/1P5P/8/R4RK1 b - - 3 28,e4f4 f7f4 c7f4 f1f4,2245,75,82,123,advantage middlegame short,https://lichess.org/r3VL64m0/black#56,
01Vt6,8/7p/K1k1p1p1/p1p5/5PP1/1P5P/P7/8 w - - 2 34,a6a5 g6g5 f4f5 e6f5,2422,95,90,1605,crushing endgame pawnEndgame short,https://lichess.org/RRJAgLlP#67,
01VvX,5rk1/pp1b1Npp/3p2r1/8/PnN5/8/5RP1/5RK1 b - - 1 26,d7a4 f7h6 g7h6 f2f8 g8g7 f1f7,1120,81,93,85,blindSwineMate discoveredAttack long mate mateIn3 middlegame,https://lichess.org/DdF2bsez/black#52,
01VwE,8/8/5p2/4p1p1/6Pp/r1k2P1P/P3RK2/8 b - - 19 60,c3d3 e2e3 d3c4 e3a3,722,82,80,56,endgame master,https://lichess.org/LlEVixNK/black#120,
01Vwi,3r2k1/pR3pp1/2p1p2p/7P/2P5/4PQ2/q2r1PP1/5RK1 b - - 2 26,a2c4 f3f7 g8h8 f7g7,884,75,100,197,endgame mate mateIn2 short,https://lichess.org/FNSafPpH/black#52,
01VxT,5rk1/R4p1p/4p1p1/4P3/P2PNn2/7P/1r3PP1/3R1K2 w - - 2 30,d1d2 b2b1 d2d1 b1d1,834,79,100,208,endgame mate mateIn2 short,https://lichess.org/G0yQLw5T#59,
01W7X,8/1R6/p1r1k3/2P2p2/1P6/1K6/3R4/r7 b - - 2 48,a6a5 d2e2 e6f6 b7b6,2566,87,91,940,crushing endgame rookEndgame short,https://lichess.org/7tpihtDC/black#96,
01W9Q,4r1k1/1Q3bp1/B4p2/P1PR2p1/1P2pbP1/7P/5PK1/q7 b - - 1 35,f7d5 b7d5 g8h7 d5f7 a1c3 f7h5 h7g8 h5e8,2273,101,55,30,crushing endgame fork veryLong,https://lichess.org/jfsU0WIb/black#70,
01WCP,6k1/p5p1/2R3P1/3pr3/8/4P3/P7/5K2 b - - 0 32,e5e7 c6c8 e7e8 c8e8,877,101,77,49,endgame mate mateIn2 rookEndgame short,https://lichess.org/GEde9LIh/black#64,
01WD0,2rr2k1/4b1pp/p2pp3/1p4PP/4P1Q1/PNN1pP2/KPP4R/5q2 b - - 2 25,d8e8 g4e6 g8h8 h5h6 g7g6 e6f7,2176,87,91,1898,crushing kingsideAttack long middlegame,https://lichess.org/sEYFOEyl/black#50,
01WIW,8/p7/1p3p2/4pP1p/kP2P2P/P1K5/8/8 w - - 6 45,c3b2 a7a6 b2c3 a4a3,2405,82,81,41,crushing endgame master pawnEndgame quietMove short zugzwang,https://lichess.org/BVIP7qtt#89,
01WLY,r2qk2r/ppp1npbp/3p2p1/4n3/2P1P3/2N2BB1/PP3PPP/R2QK2R b KQkq - 0 10,e5c4 d1a4 e7c6 a4c4,1363,77,79,169,crushing fork master opening short,https://lichess.org/CCJq2aBi/black#20,Modern_Defense Modern_Defense_Other_variations
01WPJ,8/R5R1/4p2p/3p4/4b1Pk/2r4P/5P1K/8 w - - 5 57,g7h7 c3h3 h2g1 h3h1,1401,79,86,84,endgame mate mateIn2 short,https://lichess.org/FUPqqxNX#113,
01WQW,8/8/8/8/1p6/pP1PN3/k1P2PP1/3K4 w - - 0 41,e3c4 a2b1 c2c3 a3a2 c3b4 a2a1q,1293,76,67,142,advancedPawn advantage endgame knightEndgame long promotion,https://lichess.org/mWRr0qPL#81,
01WRz,6k1/p1p2pp1/1p1b3p/3Pq3/2P5/5Q1P/P1R3P1/7K w - - 3 31,c2f2 e5h2,1718,86,71,406,endgame mate mateIn1 oneMove,https://lichess.org/lHH0GP8g#61,
01WWa,6k1/pp3pbp/1qp3p1/8/8/2PB1Q1P/Pr3PP1/4R1K1 b - - 1 22,g7c3 d3c4 b2f2 e1e8 g8g7 f3c3,2666,80,82,219,advantage endgame long,https://lichess.org/NdZyCXD9/black#44,
01WWp,r4r2/5pkp/p4npN/2bbB3/7Q/Pq1B1P1P/6P1/R6K b - - 2 26,c5e7 h6f5 g6f5 h4g5,2190,85,91,956,advantage middlegame sacrifice short,https://lichess.org/bKXCAfi4/black#52,
01WXF,r1b2rk1/p4qbp/1p3pp1/2R5/2pBPP2/1P3Q1P/P1B3P1/5RK1 w - - 0 23,c5c6 f7d7 c6c4 b6b5 d4c5 b5c4,2727,98,91,870,advantage fork long middlegame,https://lichess.org/phuJnNqg#45,
01Wbh,5r1k/ppp1q2p/8/3BnQ2/4p1n1/2N3K1/PPP2PP1/R4R2 w - - 1 21,f5e4 e7g7 f2f3 g4f6,2451,80,79,52,advantage discoveredAttack middlegame quietMove short,https://lichess.org/SEynvJja#41,
01Wci,r2r2k1/5pp1/p3qb1p/1pp5/8/P1N1PQ2/1P1R1PPP/3R2K1 b - - 5 24,d8d2 f3a8 d2d8 d1d8,1423,99,79,73,crushing hangingPiece middlegame short,https://lichess.org/wqCMnBPi/black#48,
01WeI,8/8/1b2p3/1P1p2kP/3P2P1/1K6/8/8 b - - 4 46,g5g4 h5h6 b6d4 h6h7 g4f5 b5b6 f5g6 b6b7,1964,82,81,39,advancedPawn bishopEndgame crushing endgame master masterVsMaster veryLong,https://lichess.org/DIt9pXgs/black#92,
01Wni,2rn2k1/p2bRppp/8/3B2N1/8/8/P4PPP/R1r3K1 w - - 0 24,a1c1 c8c1 e7e1 c1e1,593,102,60,331,backRankMate mate mateIn2 middlegame short,https://lichess.org/X6p6G1Hi#47,
01Wnj,5rk1/p4ppp/1pQ5/2b1P3/8/P4N2/1Pq2PPP/4R1K1 w - - 1 28,c6b5 c5f2 g1f1 f2e1,1874,75,89,907,crushing endgame fork master short,https://lichess.org/pqbezA5x#55,
01WoU,6k1/1p4pp/p3r3/2b1r3/5N2/2P5/PP2n1PP/2B1RR1K w - - 4 26,f4e6 e2g3 h2g3 e5h5,1157,77,95,14830,mate mateIn2 middlegame sacrifice short,https://lichess.org/zFo0Fhpa#51,
01WoY,8/p4p1p/2p1p3/5p2/5k1P/5P2/PPP2KP1/8 b - - 2 27,e6e5 g2g3,935,77,75,92,endgame mate mateIn1 oneMove pawnEndgame,https://lichess.org/ehRfuKYI/black#54,
01Wpf,4rrk1/pbp3pp/3q4/2P2p2/5b2/P1Q2N1P/6PN/R4R1K b - - 0 27,d6c6 c3c4 f8f7 c4f4,1459,75,93,967,advantage fork middlegame short,https://lichess.org/TrexH5VK/black#54,
01Wqv,5r1k/1pp2Npp/p6r/4pP2/2Q1Pq2/8/PP4PP/3R3K b - - 5 32,f8f7 d1d8 f7f8 d8f8,1300,77,87,211,backRankMate endgame mate mateIn2 short,https://lichess.org/HvS3Pp9C/black#64,
01WwU,r4r2/pp4k1/3p3n/2pPP2p/2P1B2q/3N1b1p/PP1Q1P1K/R3R3 w - - 1 29,e1g1 h6g4 g1g4 h5g4 e4f3 f8f3,2114,131,33,21,crushing long middlegame,https://lichess.org/oAyZSJZ7#57,
01Wye,8/7P/8/2k1b3/2P1Pp2/1p3K2/8/3N4 w - - 1 59,f3g4 c5c4 g4f5 c4d4 h7h8q e5h8,2536,81,94,519,crushing endgame long,https://lichess.org/gH7SBeQk#117,
01X3n,r2q1rk1/pp2nppp/2pp4/3Np1N1/2P1Q3/3P4/PP3KPP/R1B5 b - - 3 14,f7f5 e4h4 h7h6 g5e6,1903,76,91,1902,advantage middlegame short,https://lichess.org/glnvzFJY/black#28,Kings_Pawn_Game Kings_Pawn_Game_Dresden_Opening
01X4O,r3r1k1/1pp2pp1/p1bb3p/6q1/2P5/1P2P2P/PBQN1PP1/R4RK1 w - - 1 16,f2f4 g5g2,583,86,100,181,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/JvUwQLQ3#31,Englund_Gambit Englund_Gambit_Other_variations
01X4v,r2q1rk1/pppb1pp1/2n4p/3nP3/8/B1P2N2/P3QPPP/R2R2K1 w - - 0 14,a3f8 d5c3 e2c2 c3d1,1457,78,92,3943,advantage fork middlegame short,https://lichess.org/doRnRBoB#27,Scotch_Game Scotch_Game_Goring_Gambit
01X5n,8/8/7p/p1r3p1/2PKpkP1/7P/4R3/8 b - - 2 40,c5e5 e2f2 f4g3 d4e5 g3f2 e5e4,1787,74,87,937,crushing deflection endgame long rookEndgame,https://lichess.org/WJVPHTRz/black#80,
01X6J,r1b1qknQ/6p1/6P1/p2p1pR1/3N1P2/1P2p3/P1P4P/4R2K w - - 0 32,d4f5 e8e4 h1g1 c8f5,1511,119,100,77,advantage intermezzo middlegame short,https://lichess.org/rQ1CiKNS#63,
01XCL,4r2k/4P1p1/1p1p1n1p/p3pQ2/P3B3/7P/1P3PPK/2r5 b - - 1 29,f6e4 f5f8 e8f8 e7f8q,1022,86,88,2246,advancedPawn advantage endgame promotion short,https://lichess.org/pKdN0bE1/black#58,
01XDC,r2q1rk1/pp2ppbp/6p1/n1p1N3/2bP1P2/3B4/PP1B2PP/R3QRK1 w - - 0 15,e5c4 a5c4 d3c4 d8d4 f1f2 d4c4,1978,75,84,421,advantage fork long middlegame,https://lichess.org/TXs8oJwt#29,Indian_Defense Indian_Defense_Other_variations
